"Year","Sex","Age group","Country/Region/World","ISO","Prevalence of BMI < -2SD (thinness)","Prevalence of BMI < -2SD (thinness) lower 95% uncertainty interval","Prevalence of BMI < -2SD (thinness) upper 95% uncertainty interval","Prevalence of BMI > 2SD (obesity)","Prevalence of BMI > 2SD (obesity) lower 95% uncertainty interval","Prevalence of BMI > 2SD (obesity) upper 95% uncertainty interval","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity)","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity) lower 95% uncertainty interval","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity) upper 95% uncertainty interval","Prevalence of -2SD ≤ BMI < -1SD","Prevalence of -2SD ≤ BMI < -1SD lower 95% uncertainty interval","Prevalence of -2SD ≤ BMI < -1SD upper 95% uncertainty interval","Prevalence of -1SD ≤ BMI ≤ 1SD","Prevalence of -1SD ≤ BMI ≤ 1SD lower 95% uncertainty interval","Prevalence of -1SD ≤ BMI ≤ 1SD upper 95% uncertainty interval","Prevalence of 1SD < BMI ≤ 2SD","Prevalence of 1SD < BMI ≤ 2SD lower 95% uncertainty interval","Prevalence of 1SD < BMI ≤ 2SD upper 95% uncertainty interval"
1990,"Boys",14,"High-income western",NA,0.02039371823504328,0.01691142393709754,0.024396951708283807,0.07224638845390102,0.062338738730908734,0.08320774123628731,0.0926401066889443,0.08253640347321928,0.10421381143915526,0.10057033758668306,0.09234066287519163,0.10934340411015021,0.6303951369928446,0.6154946938727373,0.6451285025730781,0.17639441873152809,0.16319159531255692,0.189821331549325
1991,"Boys",14,"High-income western",NA,0.020556745326111594,0.017126703258468174,0.024442598429905503,0.07715384716141555,0.06736141795245258,0.08797648767220044,0.09771059248752714,0.08760562149106282,0.10911194171142402,0.09912408734640012,0.09134959792284034,0.10741888463948741,0.6237303840221404,0.6094689570981852,0.6380782468777831,0.1794349361439324,0.16654632949692313,0.19241742740593706
1992,"Boys",14,"High-income western",NA,0.020761161554614924,0.017408887881983356,0.024563483599104752,0.08211486104037434,0.07226515134451014,0.09282369547448863,0.10287602259498926,0.09277999108241639,0.11417386950450562,0.09790275454700069,0.09042171549284608,0.10601867614755528,0.6169750363570348,0.6031490715614918,0.6310150452106135,0.18224618650097546,0.16946239346275052,0.1948871696961797
1993,"Boys",14,"High-income western",NA,0.020996076138904148,0.017677116501152928,0.024708277498421295,0.08711883629399536,0.07727356414805461,0.09777353064342774,0.10811491243289949,0.09790943487395314,0.11938965577656618,0.09687012929170379,0.0896817495921818,0.10458254638776354,0.6101686452249181,0.5967531109179662,0.6236935402497821,0.18484631305047855,0.17241823795100175,0.19700012570704953
1994,"Boys",14,"High-income western",NA,0.021237237243928654,0.017970909425254467,0.02488750515266095,0.09220998985238453,0.08228881434154997,0.10275265067424844,0.11344722709631318,0.1033639934738359,0.12443363346951085,0.09595653339540507,0.08897687725946532,0.10328688822034451,0.6033187916236287,0.5902127549354182,0.616362012491181,0.18727744788465317,0.1754084876085702,0.19900639029291192
1995,"Boys",14,"High-income western",NA,0.021452756587436707,0.018255498631457562,0.025025486291453555,0.09750274668728962,0.08774513755874734,0.10787000203228841,0.11895550327472632,0.1090114936652462,0.12971550705865373,0.09505719282264341,0.08833103704465768,0.10220093443098613,0.5963752027851327,0.5837239669467724,0.6087274142339975,0.1896121011174976,0.17814969745621473,0.20096428744779968
1996,"Boys",14,"High-income western",NA,0.021609245247247923,0.01853757548950308,0.02506491213227906,0.10304746683789665,0.09336038985321528,0.11325809119157243,0.12465671208514456,0.11493953572755185,0.13503317289776104,0.09409718049274328,0.08769740606725131,0.10111712756903454,0.589331207626328,0.5772226550655415,0.6013181035645648,0.19191489979578422,0.18085019746866102,0.20301195817127338
1997,"Boys",14,"High-income western",NA,0.021681847716747943,0.01871321968172092,0.025066002309143003,0.10882785925843139,0.09948393869302109,0.11865024406467463,0.13050970697517933,0.12092476506600992,0.1406800993163599,0.093046498663793,0.08688402380405331,0.09973425156242847,0.582243379860205,0.5706418270171248,0.5936438711795993,0.1942004145008227,0.18373607428635452,0.20497619673169112
1998,"Boys",14,"High-income western",NA,0.021667801987422672,0.018723590382559822,0.024881625290863664,0.1147003364246654,0.10566563942668691,0.12407337800852422,0.13636813841208806,0.1271789641220439,0.14597987016789365,0.09193590355133376,0.08607354828711483,0.09816643399145414,0.5752352001790793,0.5642371426284201,0.5862543478901467,0.19646075785749903,0.18645007734601368,0.2068478712807192
1999,"Boys",14,"High-income western",NA,0.021579855137198237,0.018773155453945974,0.024619630433824993,0.12048596965940535,0.11176869943065271,0.12945919946473725,0.14206582479660357,0.13298972874070028,0.15143848400379692,0.0908221920935805,0.08519618602125939,0.09679300997403964,0.5684674722541834,0.5580295156715865,0.5787781585680168,0.19864451085563242,0.1891624271884104,0.2086319672516037
2000,"Boys",14,"High-income western",NA,0.021410588889912305,0.018760883874226905,0.024310473147491504,0.12605416767651445,0.11771988447017775,0.1346269172956698,0.14746475656642677,0.13875809872771153,0.15619080598433147,0.08971280139669734,0.08436362665554852,0.0954581690688253,0.5620786598411941,0.5521709952437396,0.5720211523539956,0.2007437821956818,0.19147520363597825,0.21010849302863538
2001,"Boys",14,"High-income western",NA,0.02115339481355254,0.01862724707511195,0.023917867553970695,0.13146899110153043,0.12315601292854521,0.13989409723088497,0.15262238591508298,0.14413677779720827,0.16114580059445932,0.08863525445116052,0.08349610104028131,0.09403673648514851,0.5560434779746851,0.5465276646394324,0.5654648992034879,0.2026988816590714,0.1936995002914525,0.21164326518366466
2002,"Boys",14,"High-income western",NA,0.02086089110834372,0.018424781000350533,0.02344417375541344,0.1364289295510323,0.12800876672012135,0.14476629886068298,0.15728982065937602,0.14892413927537648,0.16596362360101888,0.08773062896887893,0.08275937828049171,0.092814653719551,0.5506071452194826,0.5412688579628215,0.5597483671420702,0.20437240515226252,0.19571331209974258,0.21303582854353717
2003,"Boys",14,"High-income western",NA,0.020585022633162805,0.018241850631316038,0.023145155746865334,0.14072900953123854,0.13243966947191094,0.1490327035094072,0.16131403216440135,0.15294347979844408,0.16983856583265766,0.08707049412421859,0.0822746677084547,0.09201337767146878,0.5458670366757026,0.5366520962018597,0.5549179363213069,0.2057484370356774,0.19724071305914825,0.21422982973103358
2004,"Boys",14,"High-income western",NA,0.02036646259710079,0.01809778880880896,0.02279916673411469,0.14426433777981673,0.13593187166855927,0.15248516173577586,0.16463080037691755,0.1561426470926315,0.17306288168799008,0.08668487977791765,0.08208832869198841,0.09148152890406863,0.5419353930261902,0.5329197835991704,0.5508678974603455,0.20674892681897453,0.19844132370459383,0.21516629381631136
2005,"Boys",14,"High-income western",NA,0.020231098113097586,0.01800781932295906,0.022548650607672444,0.14695281209238786,0.13862464773921507,0.15512291166698028,0.16718391020548545,0.15867551019762674,0.17561716155039447,0.08658330718408813,0.08213036074730566,0.09122422378800228,0.5389572808295767,0.5301643426154086,0.5477187763130947,0.20727550178084972,0.1990263993286489,0.21548718406492257
2006,"Boys",14,"High-income western",NA,0.020164592719586625,0.017997194770930116,0.022412186950533607,0.1488034606545963,0.1405964724991884,0.156921801373665,0.16896805337418294,0.16055458322773397,0.1772152640264891,0.08670324305276834,0.08229643914752288,0.09114667394340904,0.5368643587364573,0.5282776321581469,0.545507794118302,0.20746434483659143,0.1993205683891707,0.21558358400177385
2007,"Boys",14,"High-income western",NA,0.02019162785951401,0.018047175821906795,0.022399277048388174,0.15012222513814003,0.14220549670702015,0.15827418428220644,0.17031385299765403,0.16209216642589616,0.17864685965755073,0.0869883288412684,0.08261760542282005,0.09130861113271732,0.535324324967688,0.5268850747016107,0.5438301500101151,0.20737349319338969,0.19918188241391868,0.21527407207515228
2008,"Boys",14,"High-income western",NA,0.020332300100181337,0.01820281720092903,0.022544329827725848,0.15081882852707587,0.1429018838301891,0.15899355307485294,0.1711511286272572,0.16307133574246277,0.17957876244112211,0.0875161066490582,0.0831485611934443,0.09180181370749921,0.5343086968868479,0.5258865040312176,0.5425413741807983,0.20702406783683674,0.19915198335563258,0.21471699346099046
2009,"Boys",14,"High-income western",NA,0.02056293812155481,0.018405466680048093,0.02278293339926702,0.15098361554886433,0.14341418197063432,0.15867609893086054,0.17154655367041913,0.16367314383361728,0.17952868319294185,0.08828500259377582,0.08396591755049347,0.09267221670980516,0.533671558107771,0.52517792686045806,0.5418655715343276,0.206496885628034,0.19879939300717842,0.21419010277083753
2010,"Boys",14,"High-income western",NA,0.02087426798989164,0.018743327808284818,0.023085052496679893,0.15081142532696845,0.1433458596441197,0.15857685453004775,0.1716856933168601,0.16391265240021385,0.17968941944666933,0.08927912115783652,0.08487352989123677,0.09362407320226346,0.5331854361744878,0.5247779587096578,0.5411987827379658,0.20584974935081565,0.1983829132594968,0.213409114292549
2011,"Boys",14,"High-income western",NA,0.021274961404035234,0.019098257262202295,0.023534441380595662,0.15011766749810526,0.14248489130489128,0.1578175369384576,0.1713926289021405,0.16368793143043572,0.179232805605545,0.09062844073082736,0.08617339553253206,0.09513735161016786,0.5329879289073342,0.5247928074259092,0.5409235337024668,0.20499100145969792,0.197594537343016,0.21245749379627504
2012,"Boys",14,"High-income western",NA,0.021755666889227407,0.01955377731544965,0.024100101756142755,0.1493001959935416,0.14188314906663996,0.15702786014765951,0.17105586288276903,0.1633974640316906,0.1788154925362157,0.09230747290852243,0.08779540509001128,0.09690163745547402,0.5327349667172755,0.5244135613221459,0.54082648492796,0.20390169749143305,0.19661523091741895,0.21139846951898827
2013,"Boys",14,"High-income western",NA,0.02230050149477316,0.020047108670983846,0.02464705966977527,0.14855293775656217,0.14087454591575221,0.1565324814575924,0.17085343925133534,0.16302294646350168,0.17894855100303184,0.09423628730467154,0.08957686055758356,0.09896211820042304,0.5322503667764426,0.5239077424182071,0.5404957977892134,0.2026599066675506,0.1953363699981844,0.21008546447265175
2014,"Boys",14,"High-income western",NA,0.022887510033006223,0.02050202287696212,0.025300799267236617,0.14786408848234842,0.1399103619304611,0.15585361393987168,0.17075159851535462,0.16247109868006096,0.1790068806270431,0.09630714284303724,0.09146808862732386,0.10130487678193749,0.531575124219998,0.5229700961076149,0.5399684776107769,0.20136613442161017,0.19404999047912536,0.2090085762515285
2015,"Boys",14,"High-income western",NA,0.023484123929649624,0.020908942302417938,0.02606769688948846,0.14722650334534493,0.13895176421132388,0.15566731136640172,0.17071062727499456,0.16197695518896812,0.17921589393405551,0.09844154397962085,0.09332566680103022,0.10366744570469906,0.5307393675572405,0.5217241561669698,0.5396574866884253,0.20010846118814402,0.1923628219732095,0.20827527193637238
2016,"Boys",14,"High-income western",NA,0.024035792013549325,0.021285056933945456,0.026862379160400608,0.14688285515635205,0.13761307310656545,0.156168451213304,0.17091864716990138,0.16134270389481098,0.18032539141877538,0.10048175658206135,0.09507379760305384,0.10608828082994702,0.5296106320077849,0.5198681786754141,0.5393654164071499,0.1989889642402524,0.190263282102287,0.2076821451206662
2017,"Boys",14,"High-income western",NA,0.024556360164849987,0.021496772062720212,0.027795410593447065,0.14666262359000873,0.13596063066833902,0.15728160362586144,0.17121898375485872,0.1600083259620496,0.1821707589296679,0.10233554118064077,0.09636419955767217,0.10856203041634352,0.5285039452680783,0.5174770483742037,0.5397583584096424,0.19794152979642213,0.1883017523538654,0.20776106701520514
2018,"Boys",14,"High-income western",NA,0.02507928145901258,0.021664476646009387,0.02886749923260839,0.14655465941796036,0.13384240433671674,0.1593088851370218,0.17163394087697295,0.15852260859475542,0.18482448289252393,0.10407613371713201,0.09715503664472763,0.11119762929461605,0.5273542805754393,0.5145570484291899,0.5406350604726886,0.19693564483045578,0.18551061683734937,0.20867378204798753
2019,"Boys",14,"High-income western",NA,0.025646283971451335,0.021716801669912366,0.030098169576945423,0.14650455995611764,0.13092474805140994,0.16187693193030836,0.17215084392756896,0.15617406466175596,0.18798341572902874,0.10580652229043722,0.09769243737681645,0.11430605919294048,0.5261206352462369,0.5111232903496589,0.5414853318851175,0.1959219985357569,0.18249493107774684,0.2096082898642315
2020,"Boys",14,"High-income western",NA,0.02629748722781735,0.021711575460244305,0.03156162164084314,0.14640796283675395,0.1278203070308746,0.16548782966830283,0.1727054500645713,0.15378343502943528,0.19183766487842957,0.10762566078589074,0.09776942494707862,0.11762727058900178,0.524864398173088,0.506763376904703,0.543399452033125,0.1948044909764498,0.17885752103796673,0.21131889338836088
2021,"Boys",14,"High-income western",NA,0.027014327197926978,0.02172591707915483,0.03327786399783049,0.14641585185467443,0.12404595404555457,0.16931324097138836,0.1734301790526014,0.15069534585667574,0.19667625377957715,0.10952273721777629,0.09783047525023487,0.12170094145295575,0.5234390092574316,0.5019819245017902,0.5452721172602903,0.19360807447219075,0.17456316931312507,0.21351950675552708
2022,"Boys",14,"High-income western",NA,0.027802142258617255,0.02159660270636111,0.03521859969457402,0.14640528815229004,0.11996471013359447,0.17438298954703746,0.17420743041090728,0.14689854366657398,0.20182251948915605,0.11152772571930003,0.09774275608610114,0.12602672367710405,0.5219135447804306,0.49669704316817415,0.5470827098305096,0.192351299089362,0.1701444450420912,0.2158892305590306
1990,"Boys",14,"Latin America and Caribbean",NA,0.04801764132652984,0.03563833159036778,0.06292609393211758,0.02449982902923211,0.015262866323323547,0.03781563040902589,0.07251747035576195,0.05687316267439942,0.09085254100031785,0.15841737173350307,0.13714195236784912,0.18205982271843438,0.6726244549153136,0.644653579869667,0.7006234434547324,0.09644070299542137,0.07604553372601672,0.11895747786632463
1991,"Boys",14,"Latin America and Caribbean",NA,0.047594586501997715,0.03618844682179127,0.0609599110585062,0.02621452110409368,0.017249549929096202,0.038535174872560966,0.0738091076060914,0.059151059500168024,0.09083468783990895,0.15697307078027586,0.1373709088856424,0.17883713856666725,0.6687904102673788,0.6426016021730776,0.6948880565277407,0.10042741134625394,0.08105371900761016,0.12153390862379589
1992,"Boys",14,"Latin America and Caribbean",NA,0.0471942899532922,0.03667270521189414,0.059459802635527456,0.028085922038321477,0.01933810413196228,0.03962283290820814,0.07528021199161368,0.061557484123503044,0.09117415139710369,0.15552444328166165,0.13750713433274125,0.17550340191139382,0.6647594258957953,0.640271447381511,0.6890040034219226,0.10443591883092931,0.08612866512545027,0.12409246781928694
1993,"Boys",14,"Latin America and Caribbean",NA,0.04679103210108556,0.037006574915552384,0.058090462297180484,0.030100635056786194,0.02164871637690309,0.04085578373170086,0.07689166715787175,0.06399351776383998,0.09177117138567777,0.15405702421002246,0.13732478575312831,0.17223954811200323,0.6605932960515698,0.6381634532895217,0.6832251180811808,0.10845801258053601,0.09140635178217572,0.12647985728693117
1994,"Boys",14,"Latin America and Caribbean",NA,0.0463316821206776,0.037400846401091654,0.05687362481628293,0.032270083310699735,0.02407728225682805,0.04250644886411266,0.07860176543137734,0.06625515662853661,0.09265780242639389,0.15250652386596225,0.13706103599062347,0.16943784820385127,0.6563898368530563,0.6355112648974807,0.6770617595972526,0.11250187384960415,0.09645246993080527,0.1293050442302682
1995,"Boys",14,"Latin America and Caribbean",NA,0.04576504228970315,0.03750607738959397,0.05557660054585633,0.034607257466294845,0.026744388559054973,0.044063931904637726,0.080372299755998,0.06865080721870355,0.09349684020999498,0.15080721597803576,0.13651579256332952,0.16657042097246133,0.6522330562521031,0.6328486481656869,0.671658304598403,0.11658742801386314,0.101493141185852,0.13222841115438477
1996,"Boys",14,"Latin America and Caribbean",NA,0.045091671216873755,0.03741925933475856,0.054479395007451255,0.03705098652660476,0.029397975133924715,0.04607077202945755,0.08214265774347852,0.07106582428219749,0.09441577417465229,0.1489995341968166,0.13581106492378617,0.16349336911653123,0.6482431338297674,0.6302127546907534,0.6662729621662544,0.1206146742299376,0.10631146390448669,0.1351182512018421
1997,"Boys",14,"Latin America and Caribbean",NA,0.04430327381256888,0.03711506434952559,0.052908544516390196,0.03961287806898556,0.03223190292783459,0.04802058891243978,0.08391615188155443,0.07338358402561365,0.09520934062288325,0.14706349966351145,0.13499283054526673,0.160443011174365,0.6444105380966537,0.6272657454111688,0.6612484217852994,0.12460981035828039,0.11117086286608675,0.13809457687785115
1998,"Boys",14,"Latin America and Caribbean",NA,0.04340687621374811,0.03681908327179361,0.051102355733741625,0.042274265711461936,0.03511067662233628,0.050297145355992716,0.08568114192521005,0.07571338138680668,0.09632825608082196,0.14501292153837503,0.13373217416316022,0.15716864620601373,0.6407199298972315,0.6243539665218497,0.6562621259196184,0.12858600663918363,0.11603822294566622,0.1413990774467578
1999,"Boys",14,"Latin America and Caribbean",NA,0.04242771547690011,0.03638626025860903,0.04951850943758062,0.045044940973950176,0.03823136836018745,0.05256516830619287,0.08747265645085028,0.07815536328549792,0.09754212443177593,0.14287422597727478,0.1324723412113474,0.15400848138603712,0.6371266858547944,0.6218726511257175,0.6518528283700039,0.1325264317170806,0.1208243915332273,0.14443351215706893
2000,"Boys",14,"Latin America and Caribbean",NA,0.041372874465827575,0.035781631956704876,0.04770549028409049,0.04794700662403637,0.041487819583930684,0.05516527882225412,0.08931988108986394,0.08080187664966385,0.09877253968770731,0.14065432767275146,0.13103615218814044,0.1507274050875136,0.6335671244273685,0.6195308350866912,0.6470909593943339,0.13645866681001595,0.1254453901888444,0.14773132013408033
2001,"Boys",14,"Latin America and Caribbean",NA,0.04024370738939806,0.035123813301174124,0.0460194359869285,0.05095048901816139,0.04470930155036459,0.05805652394901624,0.09119419640755945,0.08316596791794346,0.09994004748426442,0.13838915752597117,0.12939498056062299,0.14780070599597472,0.63004759344174,0.6171472406607359,0.6428706454174182,0.14036905262472935,0.13007328124053325,0.15082069562918637
2002,"Boys",14,"Latin America and Caribbean",NA,0.0390466170597129,0.034341061009165945,0.04432058461200525,0.05413728412834067,0.048085512139329004,0.06112822798536908,0.09318390118805357,0.08560825291500035,0.10131627153955333,0.13599173850908958,0.1276922200202465,0.1448135622594621,0.6265408808806316,0.6145955803282978,0.6383495954404423,0.14428347942222508,0.13453326745952268,0.15409830483047507
2003,"Boys",14,"Latin America and Caribbean",NA,0.03783209297959661,0.033573950929235825,0.042615660807840794,0.05754566688012359,0.05151353810028206,0.06443311418103885,0.09537775985972019,0.08812818735648592,0.10312256325454816,0.13349003660391856,0.12571801676012892,0.14151066157240932,0.6229719785380411,0.6117493310813716,0.6343071831600707,0.14816022499832013,0.13875694028826915,0.1574649408622533
2004,"Boys",14,"Latin America and Caribbean",NA,0.036616375423996574,0.03269902913502194,0.040994873808802776,0.0612097744136674,0.0550942843421851,0.06789524205504777,0.09782614983766398,0.09064255223905439,0.105261445364097,0.13090377598745004,0.12351797113682185,0.13830686803059355,0.6192963949331259,0.6083844638566231,0.6300101370767106,0.15197367924176006,0.14294379863944617,0.16099339871061222
2005,"Boys",14,"Latin America and Caribbean",NA,0.0354140900137304,0.031692819835318714,0.03939293327956681,0.06507127792721527,0.058955832938030556,0.07177377938887836,0.10048536794094569,0.09346185423325826,0.10770668752153753,0.12828003695614787,0.12121838548367139,0.13530530532983087,0.615527817662127,0.6050386296462883,0.6258088846117863,0.15570677744077935,0.14702460896790975,0.164631030305612
2006,"Boys",14,"Latin America and Caribbean",NA,0.03426909333059569,0.030747142785784245,0.038086095188230605,0.0690383864799719,0.06275008050130136,0.07576049675429146,0.10330747981056759,0.09635703705960459,0.11034643942305716,0.12567618918050183,0.11910170836727228,0.13235063468714148,0.6116717417499776,0.6017273734125643,0.6217848571430511,0.15934458925895295,0.1507611268304285,0.16809205505994101
2007,"Boys",14,"Latin America and Caribbean",NA,0.033235082706044874,0.029852017004833472,0.03684572133827877,0.07306046146998928,0.06669771395725861,0.0798911748952263,0.10629554417603415,0.0992473930801204,0.11330810076207738,0.12324141432018704,0.11686490323707723,0.12973418275033036,0.6076167536387755,0.5980415732211692,0.6174230618761012,0.16284628786500321,0.15438550750682217,0.17130953725336603
2008,"Boys",14,"Latin America and Caribbean",NA,0.03233991366307462,0.029082227638014588,0.0358302826826888,0.07706105680801227,0.07075991077883814,0.083874423494179,0.1094009704710869,0.10241974206148108,0.11631950014020279,0.12111575934518459,0.1148628654062005,0.12749411100780814,0.6033268495951859,0.5938622086119163,0.6128911674826253,0.16615642058854255,0.15796159561717313,0.17453716221069196
2009,"Boys",14,"Latin America and Caribbean",NA,0.031568707007268125,0.02837893024172336,0.03497041811203058,0.08103238113566666,0.07467570783485622,0.08781062571091641,0.11260108814293482,0.10570499946674523,0.11968121374932508,0.11931645077487259,0.11323746122460322,0.12555022307994068,0.5987832751338531,0.5894472603674045,0.6081737870777867,0.1692991859483395,0.16121263225777407,0.17758200906836896
2010,"Boys",14,"Latin America and Caribbean",NA,0.030925836420012117,0.027803009522995234,0.03431571560105031,0.08498453812290827,0.07858942434999545,0.0917460495614273,0.11591037454292039,0.1088188434772963,0.12303700896273063,0.11783972379327733,0.11174753840432537,0.12390620816474371,0.5939470751284576,0.5846812667378204,0.603309307308975,0.1723028265353447,0.16421807514376818,0.1803406960028825
2011,"Boys",14,"Latin America and Caribbean",NA,0.030429422934934253,0.02737432672940869,0.033758684378776625,0.08898060297870661,0.08235556585025275,0.0958863879791148,0.11941002591364086,0.11215247437323952,0.12665472008182022,0.1166705345508757,0.11067690365517455,0.12285174222336988,0.5887158748560523,0.5797477914072233,0.5980990372128651,0.1752035646794311,0.1671893865130944,0.1832382105803923
2012,"Boys",14,"Latin America and Caribbean",NA,0.030070991520206213,0.027038399822679568,0.03344325576041976,0.09302150289834325,0.08614465261250161,0.10010709279827237,0.12309249441854947,0.11574764660977573,0.13040541819704157,0.11574130453431186,0.10976462218373255,0.1218982962550019,0.5832005416911855,0.5744131411782686,0.5925848966537126,0.17796565935595318,0.16998113504389933,0.18609772419042192
2013,"Boys",14,"Latin America and Caribbean",NA,0.029851239277106107,0.026843713910153198,0.03312985261487517,0.09715502250542682,0.09004481507880797,0.10439660343774532,0.12700626178253294,0.11940427183939835,0.1345563700362858,0.1150301594645489,0.10909521318277797,0.12104263825064149,0.577389052268542,0.568383675317572,0.5868634067926395,0.1805745264843762,0.1725551859243266,0.18889230786105599
2014,"Boys",14,"Latin America and Caribbean",NA,0.029783072047942345,0.02678204043499889,0.03313656153327438,0.10139573675855422,0.09415296980123034,0.1087402326372423,0.13117880880649657,0.12341089487514809,0.13903748078126915,0.11446997119898018,0.10832335464873716,0.12049202916494064,0.571313906494791,0.5619995738049555,0.5808819932517006,0.18303731349973235,0.17497786064983178,0.191662388848692
2015,"Boys",14,"Latin America and Caribbean",NA,0.029857478172157198,0.0268451958692863,0.03330814630519589,0.10573182340147923,0.09824697830629878,0.1134276170038068,0.13558930157363644,0.12754269561189566,0.1436790211540771,0.11404452823624162,0.10787357262592147,0.12013900982506341,0.5650061823904454,0.5555101317784629,0.5745946766301416,0.18535998779967652,0.17719054581591587,0.19410760499107213
2016,"Boys",14,"Latin America and Caribbean",NA,0.030086904777739582,0.026913794681949862,0.03368499194446612,0.11027499077059372,0.1024112949885845,0.1183342124594609,0.1403618955483333,0.13197847919790978,0.14884121017921484,0.11372283932433375,0.10746574622863646,0.11999960995232206,0.5583425073537195,0.5485913665870575,0.5684186931579165,0.1875727577736136,0.17913159171679127,0.19653170744997428
2017,"Boys",14,"Latin America and Caribbean",NA,0.03043742798438487,0.027106641014542108,0.034222200553831704,0.11500482625803878,0.10671811458111823,0.12360508693088229,0.14544225424242366,0.13665639218594214,0.15428587975350905,0.1133767654732408,0.10683495057984885,0.11985461549354054,0.5514701354929203,0.5412778887376342,0.5617933846101866,0.1897108447914152,0.18088138843197224,0.19908391614298274
2018,"Boys",14,"Latin America and Caribbean",NA,0.03089860098904504,0.027257226706062707,0.034999577878122176,0.11996829289035818,0.11123092126123972,0.12920333726151947,0.15086689387940322,0.1414466968956694,0.16049994103669207,0.11299920073113609,0.10619925709874732,0.11987335622904967,0.5443780926013252,0.533596905909029,0.555473661589138,0.19175581278813555,0.1824868735859539,0.20164026564887075
2019,"Boys",14,"Latin America and Caribbean",NA,0.03147130381709909,0.027488215597237634,0.0360080178029029,0.12515911782169703,0.11547801199939725,0.13517253378469002,0.15663042163879612,0.1463706687503255,0.1672924940169962,0.11264913297426009,0.10512616519536198,0.12015617018583895,0.5369539633270802,0.5250244051126537,0.5490772410672752,0.1937664820598635,0.18353991231576547,0.20445030106247164
2020,"Boys",14,"Latin America and Caribbean",NA,0.03213574945155239,0.027641594907110226,0.03721547002048622,0.13053420131430532,0.1194557530279253,0.14230357458565468,0.16266995076585772,0.1509450037927313,0.17502953148273254,0.11235208155847166,0.10395696160561142,0.1207369438301963,0.5292510184798622,0.5157269817965753,0.5424761169349033,0.19572694919580852,0.18407672807856668,0.20763547848522376
2021,"Boys",14,"Latin America and Caribbean",NA,0.0328658180788287,0.027670767344572075,0.03886125237856684,0.13601194935609542,0.12290965675904142,0.14982760785592208,0.1688777674349241,0.15506865060708447,0.18334138342944173,0.1121144059031383,0.10245363234715125,0.12185877080195526,0.5213833951482225,0.505770257505613,0.536732869285532,0.19762443151371503,0.18407653433406593,0.21157926493139814
2022,"Boys",14,"Latin America and Caribbean",NA,0.033680456450064754,0.02760554992175538,0.040906102686340394,0.141512902445397,0.125650515440505,0.15832966831930476,0.17519335889546178,0.15886555620308546,0.19252581816966355,0.11199103444675662,0.10098792484820956,0.1233908051234324,0.5133978794435615,0.4952406997585428,0.5313520193790721,0.19941772721422024,0.18331195895075203,0.21614715231568699
1990,"Boys",14,"Oceania",NA,0.03637239158757484,0.01510566427398537,0.07247727473221036,0.03143832247446717,0.010840161451205886,0.07122632854349797,0.067810714062042,0.0346081755626868,0.11774161451750195,0.13207710347278676,0.08196956707576299,0.19304591973182647,0.6723801345388205,0.5890873059358553,0.7477568903398155,0.1277320479263508,0.07081867796855473,0.19880273312782465
1991,"Boys",14,"Oceania",NA,0.03689531827063518,0.015818195423269385,0.07229710023230267,0.03325071918747241,0.01201565970831312,0.07268528800869083,0.07014603745810759,0.036880132630257245,0.11894928702616064,0.13224061031958753,0.08357425419178137,0.19145417353146,0.6672936340639959,0.5864948961717444,0.7393599387688713,0.13031971815830903,0.07470447458047509,0.19879784763928615
1992,"Boys",14,"Oceania",NA,0.037421094830449586,0.01671847393572076,0.07195215951099726,0.0352189313709594,0.013468890025401829,0.07478326934210518,0.07264002620140898,0.03960899972101343,0.1204146390862714,0.13230961962427076,0.08472832966735691,0.18954269346468655,0.662093442043914,0.5844220830998201,0.7320027145907784,0.13295691213040622,0.07828017298565627,0.19987298412713259
1993,"Boys",14,"Oceania",NA,0.037930596235170255,0.01753363416404564,0.07189547089029306,0.03735415849305538,0.014932937273093846,0.07655186853109475,0.07528475472822564,0.04262471261020579,0.12243538485929788,0.13231447679204358,0.0854803383853659,0.18775879620103025,0.6567551190525491,0.5825716217562932,0.7253742602971505,0.13564564942718177,0.08176592609672309,0.20095108830614555
1994,"Boys",14,"Oceania",NA,0.03839380404946354,0.01809226703240199,0.07165853381079883,0.03965023790316138,0.01664917173878482,0.07908299423731165,0.07804404195262492,0.04549525460174868,0.125186342173942,0.13219512528061794,0.08648440442934852,0.1859458005933149,0.6513744220602266,0.5789549013448461,0.718835641277612,0.13838641070653054,0.08571063654629757,0.2026645660728029
1995,"Boys",14,"Oceania",NA,0.03877578045892713,0.018738861417698018,0.07139058916725378,0.04212700610724541,0.01857174265892028,0.08165207470651939,0.08090278656617253,0.04798918510568315,0.12744820052794034,0.13192932307179678,0.08779099272410124,0.1843178631139649,0.645972313428252,0.5760685093668803,0.7121796306816859,0.14119557693377857,0.08945828661769493,0.20333366987353343
1996,"Boys",14,"Oceania",NA,0.03909029702959835,0.019371020022482317,0.07114827039024298,0.0447656089380478,0.020611034576311527,0.08397479572698115,0.08385590596764614,0.05110068547417989,0.13017923826367922,0.1315883791696008,0.08869483622135961,0.18305070307380536,0.6405450097823663,0.5731888291441198,0.7051259281662149,0.1440107050803867,0.09322639898434876,0.20391354053451993
