"Year","Sex","Country/Region/World","ISO","Prevalence of BMI<18.5 kg/m² (underweight)","Prevalence of BMI<18.5 kg/m² (underweight) upper 95% uncertainty interval","Prevalence of BMI<18.5 kg/m² (underweight) lower 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity)","Prevalence of BMI>=30 kg/m² (obesity) upper 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity) lower 95% uncertainty interval","Combined prevalence of BMI<18.5 kg/m² and BMI>=30 kg/m² (double burden of underweight and obesity)","Combined prevalence of BMI<18.5 kg/m² and BMI>=30 kg/m² (double burden of underweight and obesity) upper 95% uncertainty interval","Combined prevalence of BMI<18.5 kg/m² and BMI>=30 kg/m² (double burden of underweight and obesity) lower 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m²","Prevalence of BMI 18.5 kg/m² to <20 kg/m² upper 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m² lower 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m²","Prevalence of BMI 20 kg/m² to <25 kg/m² upper 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m² lower 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m²","Prevalence of BMI 25 kg/m² to <30 kg/m² upper 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m² lower 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m²","Prevalence of BMI 30 kg/m² to <35 kg/m² upper 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m² lower 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m²","Prevalence of BMI 35 kg/m² to <40 kg/m² upper 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m² lower 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity)","Prevalence of BMI >=40 kg/m² (morbid obesity) upper 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity) lower 95% uncertainty interval"
1995,"Women","Sub-Saharan Africa",NA,0.14799485140041446,0.1580596820761667,0.13773891681140554,0.06415303313517695,0.06826525418556165,0.06019167113135668,0.2121478845355914,0.22259882167256836,0.20154660515096412,0.1750030836121265,0.18396046513487932,0.16647404989454725,0.47947578092243004,0.4907399667168972,0.46826158489120245,0.13337324892985206,0.14063754869867007,0.12640880309082933,0.04182244159121693,0.04564322438391948,0.038350862721840545,0.014330891831288918,0.01630669766491069,0.012559799964723872,0.007999699712671103,0.009533837605656076,0.00665345151887299
1996,"Women","Sub-Saharan Africa",NA,0.14677692025318326,0.15634083554548905,0.13714227508359775,0.06727123564975815,0.07134670509647463,0.06339732000347169,0.2140481559029414,0.22401400413495165,0.20418623314367707,0.17197045630948776,0.18035725285089071,0.1640841416596105,0.4771569382784482,0.48770754571271346,0.46654051464648105,0.13682444750912268,0.14398882240262414,0.1301055641381762,0.04374782148527151,0.04749559682109645,0.0403413637619223,0.015071209294805215,0.016992455634744857,0.013326445319951063,0.00845220486968142,0.009969049440335605,0.00713363004593632
1997,"Women","Sub-Saharan Africa",NA,0.14549619070378197,0.1545833000074066,0.13649405937212114,0.07053816491867504,0.07458326004434841,0.06679140647494458,0.21603435562245699,0.2255821362958031,0.20645981618634734,0.16896289560520297,0.17684395927625413,0.16150905892364206,0.47462977894606334,0.4846890274373261,0.464530016737443,0.1403729678262767,0.14713501084627362,0.1338583662159924,0.04576846496114885,0.04942566346108285,0.04240344702551204,0.01584985987482405,0.0177608634907194,0.014115769935860212,0.008919840082702133,0.010409643851510518,0.007612758986822971
1998,"Women","Sub-Saharan Africa",NA,0.14415097799557447,0.1529410421745544,0.1355929574075319,0.07397869253629663,0.07793209413112012,0.07025651106486144,0.21812967053187107,0.2273377607846887,0.20895469134502792,0.16596910240781354,0.17332516650034888,0.15891042641599448,0.4718762911285672,0.4817270511019151,0.4622583277172806,0.14402493393174817,0.15065607234251469,0.13763901921528662,0.04790079948673691,0.05150007350102422,0.04454247800885434,0.016670439290856657,0.01853202660793861,0.01495573804075383,0.009407453758703064,0.010907766734423372,0.008091234216779757
1999,"Women","Sub-Saharan Africa",NA,0.14273943362834737,0.15110757608951883,0.13454993366952758,0.07760081887854749,0.08160347924705402,0.07391512055096737,0.22034025250689487,0.22931318926300928,0.2115894542829896,0.1629924856832316,0.16986335670359815,0.15634809014901765,0.4688909264532598,0.4782323001830391,0.4597446679843105,0.1477763333566137,0.1543125483699829,0.14161480856173073,0.05015121306732555,0.05368148017891688,0.046866560805829544,0.017533373692902195,0.019350472774710917,0.015845974470280424,0.009916232118319745,0.011389115849145608,0.008598574694818789
2000,"Women","Sub-Saharan Africa",NA,0.14127006937836978,0.1494567799102422,0.1334636354043283,0.08137476742144126,0.08533675241501879,0.07772495585642566,0.22264483679981104,0.23152802563007405,0.21425012069669416,0.16005788933973208,0.1666692888079272,0.153674962724005,0.46569295766967483,0.47465714975078543,0.4568035472462812,0.15160431419078202,0.1579308226118813,0.14560929039170106,0.05249669020218871,0.05603262678303904,0.049199977204338066,0.018436455356166625,0.020231564532812094,0.01675423960782714,0.010441621863085922,0.011893582374645767,0.009128270844624468
2001,"Women","Sub-Saharan Africa",NA,0.13983179093836695,0.14778578058530806,0.13228834781250726,0.08519689698469518,0.08912616588000005,0.0815183894438928,0.22502868792306213,0.23366235519813677,0.21693573317243056,0.15720950130649977,0.1636704290488409,0.15114848172161888,0.46236364782529094,0.4710251351963304,0.4538006332709383,0.15539816094514713,0.16149037155928,0.14948710553662936,0.054872062491790136,0.058382656934339444,0.0514931250316219,0.019358414526744378,0.021131749736691952,0.017693824753338517,0.010966419966160662,0.012436869778781657,0.009657985545430606
2002,"Women","Sub-Saharan Africa",NA,0.13835715876738872,0.1460621100304938,0.13108109987368047,0.0890910173762403,0.09305536794900089,0.08539591327799427,0.227448176143629,0.23574052252099212,0.2197267060858218,0.15441329725136588,0.1605156524207065,0.148537134639914,0.4589451676584984,0.46725436239228413,0.4506475828765771,0.15919335694650663,0.1651653182573682,0.15344977451725803,0.05728526172957074,0.06078480312186001,0.05390061818967385,0.020307508545642936,0.022098227727710723,0.018648877963748253,0.011498247101026607,0.012958907315523014,0.010203586614032265
2003,"Women","Sub-Saharan Africa",NA,0.1368092083052575,0.14418219322433196,0.1297652429980429,0.09303968232578423,0.09707308662427934,0.08936663624884911,0.22984889063104175,0.23795907449268147,0.22221386621423828,0.15164053104089364,0.1575648129000586,0.14597355003377316,0.4555158608443736,0.46363989715492837,0.4475170231324721,0.162994715483691,0.16887817182524725,0.15735481507746646,0.05972570099052585,0.06314330866553333,0.056319620871368416,0.02127828923068538,0.023051998612497265,0.019623829915666448,0.012035692104573005,0.013449883806037293,0.010740628900246676
2004,"Women","Sub-Saharan Africa",NA,0.13518771742746044,0.1422209724375864,0.12834581880606802,0.09700241500841124,0.10090753267524026,0.0933335377368219,0.23219013243587167,0.24015788822740972,0.22485152143499043,0.1489047739004167,0.1545259489490614,0.1434277242182852,0.4521554049920713,0.45990083206629634,0.44439594639820773,0.16674968667164033,0.17262387738967308,0.161214691521658,0.06216756018349848,0.0656203474049182,0.05884874574271335,0.022264339935670795,0.02401046531782466,0.020615859175821954,0.012570514889241949,0.013967627247736253,0.01129246034269915
2005,"Women","Sub-Saharan Africa",NA,0.13351827384591525,0.14021347225703673,0.126902202034239,0.10094328231973748,0.10476483270302366,0.09723971140065862,0.23446155616565276,0.2422454589619053,0.2272839800581254,0.1462315878586773,0.15143129032521338,0.14099802725577118,0.4488733462577232,0.45644744003341176,0.4414086331261294,0.17043350771794682,0.17620126076456344,0.16497127693592428,0.0645912935433599,0.06810038025956579,0.061286613105270414,0.02325366749931228,0.025021832380580408,0.021595710319713322,0.013098321277065285,0.014489712198459096,0.011821954731349473
2006,"Women","Sub-Saharan Africa",NA,0.13182448367045282,0.13832208481211297,0.12544564324787885,0.10482537290346995,0.10865460815695113,0.1011193298647977,0.23664985657392276,0.244123770187096,0.2295594539159917,0.14363898251365528,0.14871904979763226,0.1386133997297152,0.445716158128966,0.4530519709214459,0.43836532275908874,0.17399500078345598,0.17954916677127641,0.1685099727445287,0.0669773251134137,0.07052071390129087,0.06365402035579404,0.024238368455336973,0.02598690003522351,0.022604311647584828,0.013609679334719273,0.014990173379047327,0.012326935615065846
2007,"Women","Sub-Saharan Africa",NA,0.13009047350064398,0.13639259871664364,0.12385264504370135,0.10862668051216867,0.11247318050529996,0.10494589006285315,0.23871715401281265,0.24595744106626383,0.23173182632109735,0.14112136118053129,0.14611486531948753,0.13625148694961278,0.44272580879428225,0.44984908261555534,0.4355271937804066,0.17743567401237378,0.1828780108357888,0.17203611031518581,0.06931256423273074,0.07288719395708801,0.06610071032422368,0.02521461366139241,0.02697508064050926,0.023580701357306996,0.01409950261804551,0.015490706018881086,0.01279391851620087
2008,"Women","Sub-Saharan Africa",NA,0.12833650778648392,0.13451795830289184,0.12224488440613543,0.11233621194885497,0.11616692517544147,0.10869407577378459,0.2406727197353389,0.2477971362396008,0.23392833877402783,0.138665599177756,0.14361499051145407,0.13392227542342852,0.43992759409274457,0.4470452304446886,0.43286647353352536,0.1807340849941605,0.1860294199011214,0.17543466112442332,0.07159458409995637,0.07512174755456107,0.06833790915575054,0.0261806073175129,0.02790663329618405,0.024528819721169066,0.01456102053138571,0.01592422031703656,0.0132593276634703
2009,"Women","Sub-Saharan Africa",NA,0.12655790921960364,0.13269495075762203,0.12060907171402721,0.1159576261452153,0.1197992912676031,0.11227909169409496,0.24251553536481893,0.2493805661222373,0.2359132681732802,0.136287602037762,0.14117794742540818,0.13162579724873755,0.4373210374163009,0.44422956241639455,0.4304733340397134,0.18387582318111817,0.1891160795066628,0.17849051671913554,0.07382852102842861,0.07723435687892892,0.0705460665811506,0.027138810371608084,0.02884683536652606,0.025474314792827118,0.014990294745178608,0.01634827439110307,0.013707607978171294
2010,"Women","Sub-Saharan Africa",NA,0.12477631148689801,0.13083291966078114,0.11883116649450826,0.11952066505805888,0.12333897341350608,0.11584954948361162,0.24429697654495686,0.251026203940954,0.23764860003032987,0.13397460381671575,0.1387882363743876,0.1293582621438786,0.43485433240412485,0.4415631404178671,0.42822297166896334,0.18687408523420249,0.19209133506901968,0.18157522824379607,0.07603038368270328,0.07942395363426956,0.07279344319783579,0.028097885899780836,0.029847388370315947,0.0264231130286304,0.015392395475574767,0.016750991494882114,0.014108201777469848
2011,"Women","Sub-Saharan Africa",NA,0.12302226907534557,0.12895653960343906,0.11721499859546991,0.123100492927732,0.12696392331078474,0.11940377445756574,0.2461227620030776,0.2527440122956423,0.2394070079279097,0.1317219992976873,0.13641311557177282,0.12718643238300945,0.43244137922699005,0.4390299792852092,0.4258336579235918,0.1897138574722451,0.19492444380337515,0.18437175128578814,0.07823317465013246,0.08157453965424914,0.07499295451120314,0.02907913878040476,0.030879040617986287,0.02739337870011846,0.01578817949719477,0.01715472439784377,0.014460848560250228
2012,"Women","Sub-Saharan Africa",NA,0.12133623903629714,0.12725748181770796,0.11548705955369515,0.12673047607277735,0.13063775198164507,0.12293343167593683,0.24806671510907452,0.25453805508528504,0.24136775593868834,0.12952787067628418,0.1341985314067692,0.1249338459737161,0.4299572378786308,0.4365981824719387,0.4234385638089148,0.19244817433601047,0.19778254375913773,0.18713445232817916,0.08045921217947241,0.0838283141312466,0.07714249466809905,0.030090821222629946,0.03195621849828373,0.028391255414856712,0.016180442670675005,0.0175742077620633,0.01483895413780492
2013,"Women","Sub-Saharan Africa",NA,0.1197587965747648,0.12580285060031776,0.11383962445908397,0.1304719692187593,0.134457359454476,0.1265147572705711,0.2502307657935241,0.256846841161185,0.24354333006732592,0.1273986617536567,0.13208300995566274,0.12284336851753767,0.4272670634926727,0.4339230285953247,0.4205942796053002,0.1951035069601465,0.20061258115859368,0.18979424942133405,0.08274250321500609,0.08617188917306634,0.07925032649727554,0.031149248872073234,0.03304325998682423,0.02935922988626976,0.016580217131679984,0.018044780988904028,0.015198781358323497
2014,"Women","Sub-Saharan Africa",NA,0.11830742935406434,0.12434750007013866,0.1122502110806285,0.13437751492694328,0.1386090636370998,0.1303463244565108,0.25268494428100763,0.2595444339781898,0.2457974582776111,0.1253207725618192,0.13006193620590395,0.12065043912530647,0.42427053200184983,0.43104275363356026,0.41729666428422246,0.19772374915532334,0.2034534032466262,0.19213928153651227,0.08510975774935464,0.08869100729833593,0.08147981370840995,0.03226606628403382,0.03428618113931379,0.030336491868446842,0.017001690893554834,0.0185518659080792,0.015532493781544534
2015,"Women","Sub-Saharan Africa",NA,0.11699146008983209,0.12312331098152812,0.11076208697790577,0.13845262880350123,0.1429652532287548,0.1341312544709317,0.2554440888933333,0.2626641576434769,0.2483302225446099,0.12330048872112309,0.12816393683468275,0.11852350392734957,0.4209555652149508,0.42814824853281613,0.4136316435774598,0.20029985517059276,0.20635546155560508,0.19444482262962212,0.08755083379579005,0.09140210439961415,0.08371689390301341,0.03344216640777793,0.035611416368019164,0.031365756035945845,0.017459628599933257,0.01914197696278183,0.01585931412261352
2016,"Women","Sub-Saharan Africa",NA,0.11579999370878985,0.12240118521700168,0.10924515298644016,0.1426837366026095,0.14760551830530932,0.13798990241731057,0.2584837303113993,0.2662204573299772,0.2509547726182598,0.12131985924300698,0.12652284620049817,0.11641035275188939,0.4173967957947593,0.4251541590743092,0.40963848361037314,0.20279961265083435,0.20924714122010918,0.19641712886654278,0.09005243235106374,0.09426485044095624,0.08582221921762628,0.03467347486651547,0.03703756582623642,0.032372518609804245,0.017957829385030284,0.019821710569235963,0.016206487556849638
2017,"Women","Sub-Saharan Africa",NA,0.11469127214837281,0.12186973296591902,0.10763762444057452,0.14708454791528505,0.1524430741935092,0.14186835733189107,0.26177582006365785,0.2700618160403844,0.2537296672993255,0.11934583153234751,0.12498514025195381,0.11395678279316042,0.41363465103293057,0.42215039672537436,0.4052238240464937,0.20524369537106396,0.2122576140690137,0.19808476063197733,0.0926152467045442,0.09740234713121873,0.0879585782227701,0.03596659256414553,0.03866504232015996,0.03336366495061203,0.018502708646595322,0.02060881342902988,0.01652060618873797
2018,"Women","Sub-Saharan Africa",NA,0.11362736234725562,0.12145254915599439,0.10607289304141254,0.15164053341580447,0.15764374726819647,0.14577122037172735,0.2652678957630601,0.2744770753019921,0.25634331751147327,0.11736649727130949,0.12336975721758649,0.11148661976787425,0.4097195575778583,0.419206278050765,0.4003060324810616,0.20764604738777215,0.21546941599977976,0.19981563303439187,0.09523049683977457,0.1007361636902618,0.08989890703281449,0.0373127956909539,0.04041918451092759,0.03431050817982231,0.019097240885076,0.021538109640439854,0.01685303834196044
2019,"Women","Sub-Saharan Africa",NA,0.11261642003267364,0.12137051206847872,0.10425731433285082,0.15634412740325676,0.1631613482292635,0.149683176005037,0.2689605474359304,0.2795424458614251,0.2590736062337685,0.11537953756890904,0.12207318868599187,0.10881499709068067,0.40566860875967237,0.41634824808688536,0.3949617564313008,0.2099913042354882,0.2188728687289419,0.20119815381303938,0.09788397536869387,0.10418829510059524,0.09183339624822193,0.03871688416171677,0.04227604121255323,0.03524889093813982,0.019743267872846124,0.022532845176012905,0.017203217959746452
2020,"Women","Sub-Saharan Africa",NA,0.11166192737674065,0.12150040189283615,0.10245910812669422,0.16121168002780822,0.16915129555760783,0.15350810946356974,0.27287360740454886,0.2848968551720991,0.26180303679177075,0.11338235240053876,0.12089546780625303,0.10607853052836236,0.40149092233879247,0.4133944421451668,0.38950169031908805,0.21225311585611994,0.22239340998505733,0.20233057213752864,0.10058146091458045,0.10778686285610259,0.09361526797108251,0.04018744643540197,0.04437447271414336,0.03616302997051253,0.020442772677825804,0.023632181181337877,0.017495264533597725
2021,"Women","Sub-Saharan Africa",NA,0.11076415352172793,0.12173787361080113,0.10058450094213117,0.1662496762673328,0.17537660279368825,0.157309859348351,0.27701382978906075,0.2904667614159365,0.26443208959277786,0.11138517347944238,0.11983230749046751,0.10308676370455444,0.3971647304875059,0.41075331707324286,0.3835392899118596,0.21443626424399104,0.2259549053341603,0.2033405415189957,0.10333033914168151,0.1116856932759109,0.09526319491518119,0.04172299634776189,0.04656999053564233,0.03709428261272774,0.021196340777889424,0.024832421471624656,0.017817370818146074
2022,"Women","Sub-Saharan Africa",NA,0.10989462720728577,0.12223980721303312,0.0985691180197955,0.1714261627348824,0.1818587706246926,0.16092559269705412,0.28132078994216814,0.29662255620317834,0.2670379154710816,0.10940168845855198,0.1191822326879564,0.10002567349436,0.39272322902107143,0.4083451213316767,0.3774311435285189,0.2165542905782084,0.22977074911913614,0.20374655329698915,0.10611491608923779,0.11578823691959257,0.09691866224361886,0.04331707007562874,0.048957743566362295,0.037957357914538935,0.021994176570015858,0.02612884207409868,0.018138545700746175
1990,"Men","Central and eastern Europe",NA,0.016982790601922308,0.021432917507292207,0.013484126917206123,0.09804224620166972,0.10936691722525191,0.08778372302258325,0.11502503680359202,0.12708678351145877,0.10388234797969519,0.04666991979976344,0.05528202844796899,0.04009238488693379,0.4841303403552072,0.5036958324378144,0.46391128892015,0.35417470104143733,0.3738321508190196,0.33453164452180756,0.08191237362498638,0.09315985347556005,0.07215766498995675,0.013558522402637791,0.01707675312337053,0.010975071940844407,0.0025713501740455345,0.003574349788151089,0.0018750542566288795
1991,"Men","Central and eastern Europe",NA,0.016912578787684568,0.021075824237202244,0.013615382130245456,0.10002197599824428,0.11098717795675248,0.09014295706974348,0.11693455478592883,0.12844057777920787,0.10635139641828766,0.04661471529203046,0.05493347129154842,0.04034126767072754,0.4824226415986114,0.501084082189297,0.46317623649559503,0.35402808632342925,0.3725899665691793,0.33572203181630544,0.08338568433205622,0.0940908798054044,0.07410580968282478,0.013943381267601019,0.01743339211691826,0.011374127891622725,0.0026929103985870416,0.0037201729758453996,0.001993043276309207
1992,"Men","Central and eastern Europe",NA,0.016864425827644247,0.020747233709630043,0.013788941847785237,0.10213011861268553,0.11290932287678057,0.09271032666461647,0.1189945444403298,0.13019703716361777,0.10882509963966555,0.046597901174328854,0.054525805903593565,0.04058916731145376,0.4805814371049253,0.4986318011135131,0.46214644816888517,0.353826115280416,0.371741459188944,0.3361011658328738,0.08494337337180674,0.09526700076792606,0.07591348853875915,0.014362972571284877,0.017779561693990587,0.011837484631878378,0.002823772669593916,0.003891600090560644,0.0021058841991669383
1993,"Men","Central and eastern Europe",NA,0.016836716192325078,0.02055086906132605,0.013923815632225205,0.10448468794693232,0.11506700280024618,0.09528757686079034,0.12132140413925739,0.13218921190866645,0.11152995777728208,0.046607104000005645,0.054183219063428656,0.04075480733391348,0.4783972192004839,0.49594541562237227,0.4607400154661193,0.3536742706602531,0.3707776140769327,0.3370676952799871,0.0866840329188717,0.09696682985580918,0.0779623130950015,0.014835504506659426,0.018183445968685222,0.012315410247989792,0.002965150521401201,0.004086475977755679,0.002229623340122549
1994,"Men","Central and eastern Europe",NA,0.01682751479049022,0.020406440496000055,0.014066487240874406,0.10719359922185329,0.11767549037330155,0.09809672555034261,0.12402111401234349,0.1346069055166985,0.11459425131847575,0.046637453956703316,0.053967231495997095,0.040957775122991584,0.4756968973401135,0.492812152927215,0.458810592265937,0.3536445326908397,0.3701293168349875,0.33776716897616543,0.08868765074793386,0.09881958774082714,0.08011780636269773,0.01538605882050361,0.01881357821912058,0.012818158680163429,0.0031198896534158083,0.004295604495594035,0.0023558067968199696
1995,"Men","Central and eastern Europe",NA,0.01683030676848549,0.020269977944599157,0.01414358636495367,0.11025701570500182,0.12066865401721878,0.10123214326886637,0.1270873224734873,0.13766289049852043,0.11768403886953296,0.04664904669886072,0.0537272350852901,0.04109168069630408,0.47254175312730345,0.4888519030487106,0.4562279440575988,0.3537218757003485,0.3698841374140227,0.3381091513491043,0.09094231846729355,0.10093630691410055,0.08240050618851194,0.016024639991029446,0.019508971210881403,0.013379656148490284,0.0032900572466788335,0.004511178374805347,0.002490430656051455
1996,"Men","Central and eastern Europe",NA,0.01683901009140195,0.02020306505051858,0.014206130891947751,0.11361987117231646,0.12381650362212163,0.1047936819159728,0.1304588812637184,0.1409364012145385,0.12105370309712042,0.046620424797760844,0.053417640220261194,0.04115871930841744,0.46891822673764305,0.4847521808641485,0.45295984649838844,0.35400246520087775,0.3697746599967749,0.33869532691101073,0.09341094386907861,0.10326373441778701,0.08489874017092598,0.016729822333514496,0.020251176977166434,0.014081827160256305,0.0034791049697233466,0.004757955191379472,0.0026374342974975944
1997,"Men","Central and eastern Europe",NA,0.016833668476582693,0.02010502495701334,0.014288018013438299,0.11736253526340873,0.12738232439242833,0.10839852698506736,0.13419620373999142,0.14444839682696486,0.12471624245084956,0.04651024209256468,0.05314763129098182,0.041224873042159216,0.4647074036552182,0.48013863528218226,0.4489304177714747,0.35458614851222564,0.36984541653759995,0.3395727287154863,0.09615416435850795,0.10572558473052479,0.08771288805637198,0.01751730279240016,0.021148136796418672,0.014810675728022103,0.0036910681125006143,0.005045659877058442,0.0028138177494409665
1998,"Men","Central and eastern Europe",NA,0.016800243555823585,0.02002618295752628,0.014325260035739733,0.1215562614403323,0.13151444731596998,0.11248454086577447,0.13835650499615587,0.14860635485530085,0.12885602936918586,0.04627729175674545,0.05276319019699758,0.04113811858450227,0.45976249848710166,0.47474702079965475,0.44457662681962623,0.355603702759997,0.370642233213872,0.34079372219779364,0.09922779070856028,0.1087876129242879,0.09065308852118228,0.018395671666274503,0.022096870491963003,0.015630601664429693,0.003932799065497525,0.005373471486303785,0.0030081690630155795
1999,"Men","Central and eastern Europe",NA,0.01673775538041316,0.01992140227602701,0.014256591647384336,0.12618176496549338,0.13604296993027928,0.11723592478813069,0.14291952034590655,0.15294951164749135,0.13334819521816824,0.04591694785194631,0.052354800765743406,0.04083801870998546,0.45411540244491244,0.46895138870660136,0.43918686459662604,0.35704812735723473,0.3717406184152391,0.34249806428370827,0.10261840661573596,0.11206490169695027,0.0940574015414973,0.01935726449731242,0.023166065606161648,0.01645807640753321,0.00420609385244501,0.005715516749847938,0.0032442990478263336
2000,"Men","Central and eastern Europe",NA,0.016649537440949293,0.019762127438217394,0.01417972251231858,0.1311524212228532,0.14112236314639265,0.12216491723214486,0.1478019586638025,0.15794089023493654,0.13831955341754174,0.04541958224674857,0.05171756632523275,0.04046673659048452,0.44788889864591197,0.4624458903439851,0.43327889267973263,0.358889558443537,0.3733521297489806,0.3446336706300601,0.10626986350656278,0.11575056559331735,0.09776898362750068,0.020374609021038048,0.024242083250168796,0.01739827162326929,0.004507948695252382,0.006077246202634496,0.0035076911967338946
2001,"Men","Central and eastern Europe",NA,0.016529057533675885,0.019658807840149187,0.014071197454858821,0.13646141174070717,0.14656266288609673,0.1273930891267878,0.15299046927438306,0.163054940648711,0.14345708933054765,0.04475004987852786,0.050763296121450925,0.0399018164206567,0.4410580328047688,0.4551632238156055,0.42683492800122763,0.3612014460423204,0.3753238983172421,0.3471088859304307,0.11019159183462439,0.11965680226369284,0.10159275303970566,0.02143080643118801,0.025381560472752977,0.01835297890809716,0.004839013474894798,0.006477782399521056,0.003776374995331669
2002,"Men","Central and eastern Europe",NA,0.016377776950185628,0.019467143630634398,0.013894885336988228,0.14196927452900046,0.1520993541992225,0.1328786117533135,0.15834705147918607,0.1682219675910054,0.14871588055254392,0.04391901869866333,0.04978063822033936,0.03922534806367032,0.4337438504363265,0.4479448320778777,0.4196414728095674,0.36399007738582406,0.37793837618470555,0.350262339045469,0.11427939336230429,0.1238784187612618,0.10568178664509496,0.022497979987817784,0.02655720572483217,0.019324002922951312,0.0051919011788783866,0.006865639800760428,0.004073350624272142
2003,"Men","Central and eastern Europe",NA,0.01619755066979279,0.01920491518501991,0.013746298865635869,0.14769935823514188,0.15781981497499953,0.13844297088804652,0.16389690890493466,0.1738872907844126,0.15416521534747887,0.04293546711887382,0.04858463739417798,0.03830546884313928,0.4259357354701622,0.4399572702846926,0.4123162051231521,0.36723188650602934,0.38104014964170896,0.3536590401667844,0.11854184598438877,0.12821732532536523,0.10986334735594397,0.023591815016115857,0.027714986953535883,0.020320974785061067,0.00556569723463724,0.007327499869001736,0.004381858074240365
2004,"Men","Central and eastern Europe",NA,0.015983490965935897,0.01895051171595082,0.0135508710447107,0.1536353514659362,0.16366884104409574,0.14432282630030455,0.1696188424318721,0.17973713610686243,0.1598978221416184,0.0418247357603521,0.04720664297131111,0.037333737398686326,0.4177730422671466,0.43170849660229943,0.40437491825497235,0.3707833775406291,0.3842331736599395,0.3570406361629257,0.12295945246590874,0.13261314967702675,0.11420208265419964,0.02471724565609146,0.029012573684778668,0.02130663172443028,0.005958653343935996,0.007747815987171992,0.004725543532062713
2005,"Men","Central and eastern Europe",NA,0.01574135724447964,0.018653821069568657,0.013310731913751168,0.1597035249941786,0.16997664316478805,0.15021640441445222,0.17544488223865823,0.18579056382082446,0.16568902292820542,0.04063280169139248,0.0457524746563106,0.03630378622094055,0.40941933790323326,0.42309448683769796,0.3962419672421052,0.37450297616671596,0.38783644754150104,0.36098874548445875,0.12746818744922137,0.13726456315687124,0.11858219111039653,0.025869887951526248,0.030340042274194956,0.02243847415741835,0.006365449593430989,0.008268244735317669,0.005069983677050489
2006,"Men","Central and eastern Europe",NA,0.015476002028734883,0.018343171121456427,0.013075706719461493,0.16584877882620652,0.17622447139198708,0.1563193530418844,0.18132478085494141,0.19174932770653144,0.17142535271197637,0.03939495920867089,0.04436348658184034,0.03518002466006377,0.4009901506712866,0.41449620550185917,0.38790384961881585,0.37829010726510115,0.3915109415092235,0.36500059950885194,0.13201639784852487,0.14181365086636646,0.12307325286718818,0.02705119627094823,0.031607739617998454,0.023515688272473908,0.006781184706733407,0.008745324800951564,0.005412671900193602
2007,"Men","Central and eastern Europe",NA,0.015199822921432732,0.01804738813649864,0.012802915785710096,0.17204268704705747,0.18256781390148805,0.1623983291150234,0.18724250996849018,0.19776514088101776,0.1773382394585602,0.03815415864479624,0.04292099461764753,0.034027732605482086,0.39255266314515674,0.40565067200810967,0.3791920968463729,0.3820506662415568,0.3951839311180458,0.3688983716694001,0.1365769569158136,0.1464567423669263,0.12749524198316348,0.02825768950408973,0.03292490507166912,0.024595933003461558,0.007208040627154145,0.009160009419973712,0.005752768216539303
2008,"Men","Central and eastern Europe",NA,0.014913616282934063,0.017730616803343074,0.012511930736150517,0.17822118428231692,0.18864561308456307,0.16842046260380797,0.193134800565251,0.20375961880274557,0.18316108740476905,0.03691567717047938,0.04148330571846853,0.032944239308397065,0.3841863980924092,0.39733419834822503,0.37103943139590606,0.3857631221718605,0.39873236466449186,0.37291802391161044,0.14110282987741565,0.15105624953394947,0.13205635641588934,0.029470060890702282,0.034191706644409715,0.02573107499072475,0.007648293514198985,0.009679539433055153,0.006127694888965115
2009,"Men","Central and eastern Europe",NA,0.014627964957830496,0.0174145805812181,0.012264940400484698,0.18432147041361752,0.19479206827033646,0.17447272030254746,0.19894943537144802,0.2097653384849994,0.18875532737409867,0.035708098350809056,0.04013153260174316,0.031814975577703776,0.37595668723089637,0.38904914722835715,0.36283997653969263,0.3893857770468465,0.4020756253843218,0.3766133835363197,0.14553014207467793,0.15541715385300034,0.1364095886739643,0.030686854638402726,0.03549233482685022,0.026901839464918906,0.008104473700536866,0.01019255234865097,0.006505423356894543
2010,"Men","Central and eastern Europe",NA,0.014345616371410276,0.017145131862547933,0.011960799259469877,0.19030417375619554,0.2008345056606756,0.18030402615094426,0.20464979012760579,0.21545157729405695,0.1944087813852542,0.034561387387462436,0.03887647473280643,0.030770100632251475,0.3679366337533719,0.3808692159056138,0.35498293190368185,0.39285218673155986,0.4053514938390006,0.3801982262226501,0.14980944256028603,0.15972382488300765,0.1402882118085538,0.031913671322406564,0.03662683530968955,0.028037134509695624,0.008581059873502953,0.010682347813090975,0.0069117253440256895
